app_id,description,price_encoded,release_year_encoded,all_reviews_encoded,all_percent_encoded,all_count_encoded,tags_encoded
446310,wage war gunpowder magic gentlemanofficer royal dragoons sacrifice fortune honour men life,1,2,6,2,1,7
446330,commander squadron cavalry sacrifice win war gunpowder magic fight power riches love glory,1,2,6,2,1,7
446380,got job take care old man night recently purchased house house electricity rely kind hand crank generators light place something darkness draining power dont let happen,1,2,6,2,1,0
446390,onechanbara z chaos latest entry onechanbara series two sets buxom vampire sisters battle dozen stages highoctane realtime swordplay fight invasion gruesome detail occasionally transforming demon short bursts added power speed,1,2,6,2,1,6
446430,players experience exciting adventure dr watson fantastic locations first part new hidden object series takes players famous treasure island adventure players solve exciting puzzles interact varied landscape many locations,1,2,0,0,0,6
446450,allow intent destroy free play become blaster skill reach required rate destruction win fight competitors get new jobs best get explosive contract times,1,2,4,1,1,3
446440,dr watson experiences new part successful hidden object games exciting adventures amazing destinations new gameplay famous hidden object games ported rd dimension,1,2,0,0,0,6
446460,year lord first king scotland kenneth mcalpin united lands picts scots form kingdom alba years later edward also known hammer scots engulfed land great feud long edward controlled scotland,1,2,6,1,1,1
446470,start career taxi driver city new york carry customers safely time final destination,1,2,2,1,1,3
446490,head marshalling yard aiming according single specified tasks coordinating goods traffic available shunting locomotives using hump yards efficient way,1,2,2,0,1,3
446550,explore thousands holes created community set new world records participate multiplayer competitions customize character unlockable clothes accessories create courses possibilities endless infinite mini golf,1,2,6,1,1,6
446540,smash digital adaptation awardwinning totally awesome card game smash together two factions destroy opponent wild wacky combination pirates nerds zombies wizards,1,2,4,1,1,1
446600,takes join royal academy magi new highschool romance story attempting dark ritual increases innate magical ability transforms body,1,2,6,2,1,7
446620,ready zombie apocalypse weve done research want make sure youre prepared news reports zombies friend gives call theyre need respond thats right youll say way weve got thanks zts,1,2,6,2,1,5
446780,protagonist game investigating disappearance people investigation leads old house becomes party strange dangerous events,1,2,2,1,1,7
446790,diluvion deep sea jules verne inspired exploration game rpg elements thrilling submarine combat captain vessel must grow manage crew search secrets past hauntingly beautiful flooded world,1,2,4,1,1,6
446760,neighborhorde couch coop shootemup team friends use toys weapons gamechanging superpowers try survive attacks evil robots zombie abe lincolns,1,2,7,2,1,6
446800,transport fever railroadfocused tycoon game players start build thriving transport company emerging transport tycoon player constructs stations airports harbors makes money connecting areas requiring transport services build empire,1,2,6,2,1,6
446840,splasher fun challenging platformer filled humor surprises armed paint cannon youll face dangers inkorp megafactory order save companions splashers put end machiavellian projects evil boss le docteur,1,2,6,2,1,2
446830,lonesome fog living book seeks expand concept storytelling explores plight young cub trapped cycle fear cowardice uncertainty,1,2,6,2,1,6
446870,chaotic five player mayhem takes glitchrunners local multiplayer experience like,1,2,2,0,1,6
446850,mindball play physics based racing game roll competition multiplayer fun single player time trials campaign chapters explore tracks race way either keyboard mouse gamepad tobii eye tracker,0,2,7,2,1,6
446910,pm parents asleep teddy guarding end bed somethings moving darkness wardrobe creaking theres laughter behind door night blights cruel mischievous monsters invaded home survive till morning protect family,0,2,6,2,1,0
447010,bird light actionstrategy platformer twist place bridge tiles create paths levels sky run avoiding obstacles path leap vast chasms collect loot discover new lands journey,0,2,0,0,0,1
447020,take role modern farmer farming simulator explore farming possibilities new north american environment drive farming vehicles equipment manufacturers including new brands challenger fendt valtra massey ferguson,1,2,6,2,1,3
446990,huntsman winters curse narrativedriven interactive fantasy fiction game card based combat system set universe snow white huntsman,0,2,6,1,1,6
447040,welcome san francisco play marcus brilliant young hacker join notorious hacker group dedsec objective execute biggest hack history,1,2,6,2,1,6
447100,xlr multiplayer team based arena shooter party teams friends join random match select player class deploy arena battle practice skills enemies singleplayer training mode choose different player classes even odds,0,2,2,0,1,1
447120,water tastes like wine narrativeadventure game traveling sharing stories surviving manifest destiny,1,2,6,2,1,6
447170,game girls designed dramatic storyline emphasis intriguing plot fall love wellknown heroes warring states period,1,2,6,2,1,0
447150,ape wildly intense colorfully stylized smash em primal escape rhythmic violence frenetic jazz,1,2,6,2,1,6
447180,secret pets romance game live secret second life home pets suddenly transformed cute guys,1,2,4,1,1,0
447190,pub encounter romance game fall love one several middleaged men,1,2,6,2,1,0
447240,zasa extraordinary challenging puzzle game players going roleplay zasa artificial intelligence finish training missions drmason linking nodes dimensional space,1,2,6,2,1,7
447290,redeemer intense brawler punch hack blast way enemies using fists hammers fire arms even environment,1,2,6,2,1,6
447690,dimensional intersection interactive musical visualizer virtual reality featuring music artists globular mons take new reality surreal scenes filled interactive realtime fractals infinite tunnels morphing models,0,2,6,1,1,5
447820,experience closequarters battles iconic wwii settings defend line storm beach torch enemy use radio call fire support day infamy teamworkoriented shooter keep toes coming back diverse game modes authentic arsenal,1,2,6,2,1,6
447700,allstar cast heroes gathered test mettle cute chaotic new colormatching online combat game crystal crisis presented like fighting game players attack arranging falling crystals clearing screen ultimate online puzzle battle throwdown,1,2,6,2,1,6
447860,zakimia stole mails spread worlds help maria bring back owners,0,2,4,1,1,7
447850,looks dreams looks inside awakens,1,2,4,1,1,7
447980,fastpaced combat hit means death deadly enemies bosses test mettle champions unique abilities play styles,1,2,7,2,1,6
447990,new addictive puzzle game creators big journey home inspired eighties modern games present spectrubes,0,2,0,0,0,7
447950,bad caterpillars swarms insect hordes invading get ship man lasers save galaxy caterpillars scorpions spiders slew illtempered giant killer insects,0,2,7,2,1,7
448010,repete pixel art puzzle platformer time travel selfcooperation play pete special guy loop back time help past self solve problems collect gems reach new heights,0,2,6,1,1,2
448060,fpsrd person genre shooter fight way alien invasion earth planets,1,2,4,1,1,9
448080,note game first appeared jackbox party pack fibbage xl hilarious bluffing party game standalone form fool friends lies avoid find usually outrageous truth mayor rabbit hash kentucky baby rabbit ham sandwich go,1,2,6,2,1,1
448050,endless runner platformy goodness wrapped cutest package everyones favourite hamsternaut back escape cage avoid spiders collect nibbles rocket moon,1,2,6,2,1,6
448070,volunteers fight bloody contest freedom money play one three volunteers armed favorite weapons survive waves enemies bosses red risk put bloody tournament survive,1,2,4,1,1,0
448110,long earth action puzzle platformer designed tell story dominique fayar french mafia member found refuge space earths destruction,0,2,4,1,1,7
448170,last dream world unknown incorporates best features classic rpgs replayability complete immersion vast world rich detail,1,2,6,2,1,7
448280,world robots replaced human jobs step job simulator learn like job,1,2,6,2,1,5
448310,card games entered world bitardia anons full excitement ready destroy anyone sit table,0,2,6,2,1,8
448290,play villain nefarious action platformer globe hop several kingdoms kidnapping princesses alter gameplay unique ways thwart various heroes reverse boss fights recreated iconic battles control boss,1,2,6,2,1,7
448380,escape close call adrenaline pumping driving game rewards near crashes style points encouraging risk thrill seeking escape enemy vehicles increasing difficulty completing missions maneuvering landscape earning coins upgrade vehicle weapons,1,2,7,2,1,7
448370,defense game set politicallyfictional expansion isis went hand player takes role natos stationary machinegun operator deployed defend shores europe,0,2,6,2,1,7
448320,shoot slice surf zombies friends fight overwhelming amounts zombies monsters summoned evil wizard ooooooooo spooky early london,1,2,6,2,1,6
448390,realm mortals gojun reigns killing former god war maneki manekis soul trapped underworlda rich labyrinth soul escape former god wars soul unlike vengeance millennium burn,0,2,4,1,1,8
448470,bacteria relaxing puzzle game based rules cellular automaton life devised john horton conway,1,2,4,1,1,7
448480,caravanserail arcadeish trading game buy set price sell sounds simple itll take skill set right price according market tendencies,1,2,6,1,1,3
448510,overcooked chaotic couch coop cooking game one four players working team fellow chefs must prepare cook serve variety tasty orders baying customers storm huff,1,2,6,2,1,6
448500,journey way high low far wide heck meet weirdos along way explode things explode good super quirky semiretro platformadventure,1,2,7,2,1,7
448530,squares route addictive new game path finding weed whacking,1,2,7,2,1,7
448550,unique logic game simple controls addictive gameplay story clutter everything simple minimalistic whole game tries keep focused one simple goal solving current puzzle,1,2,7,2,1,7
448540,awoken without knowing cant remember anything clear alone,1,2,4,1,1,0
448570,sophie mike separated evil group must try rejoin forces taking great evil something sinister happening may change world forever,0,2,6,1,1,8
448580,dead end road atmospheric driving game lowfi aesthetic procedurally generated elements complete journey seek assistance old witch dead end road get daybreak perhaps perhaps escape nightmare,1,2,6,2,1,7
448560,mind games great set extremely hard brain twisting puzzles warning game smarties one ten people solve first puzzle,1,2,4,1,1,6
448610,draw rider classic racing game made goal get finish line within certain time game find huge variety levels passage open various options character customization,1,2,6,2,1,7
448620,survive adapt research new world rules dwellers laws head colonization locations ensure independence security population,0,2,4,1,1,1
448710,virzoom arcade collection virtual reality sports virzoom bike controller pedaling leaning propel race tracks battle grounds soaring skies play online live ghost players,0,2,6,2,1,6
448730,like watching others workcats doin unique game avx reqd plan direct oversee construction pyramid ancient egyptorganize agriculture plan village direct building watch thousands workers screen real timebuild stone stone,0,2,4,1,1,3
448690,lionessy story visual novel tells story lion cub living carefree days lion pride reigning great african savannah life wilderness never easy terrible tragedy yanks pampered lifestyle young cub face dangers real world anything,1,2,4,1,1,0
448750,play tetra teenage boy living days college student tetra meets autumn girl first met social networking site grown fond tetra invited autumns house first time date night however two find autumns favorite chips,0,2,0,0,0,7
448780,youre going work train strange things happens way train stops pink fog appears outside man came train immediately dies main characters turned locked train without clues whats happening,1,2,6,2,1,0
448810,travel deepgold mine hunt shards mastery crystal roguelike dungeon crawl following adventures torgar splitbeard,0,2,6,2,1,6
448800,semispheres meditative parallel puzzle game places dual realities heart challenge unique singleplayer splitscreen mechanic challenges brain putting control two characters time,1,2,7,2,1,6
448830,autonomous sensory meridian response asmr defined pleasurable tingling sensations head scalp back anywhere body response visual auditory tactile olfactory cognitive stimuli,1,2,4,1,1,6
448790,infinity wings scout grunt take control chosen fighter either scout grunt side scrolling shooter,0,2,2,2,1,7
448820,inspired dungeon crawler genre short game blends traditional spelunking base building mechanics player stranded hostile planet urged build base defend awfully aggressive forces hostile environment,1,2,4,1,1,7
448850,new sixdegreeoffreedom shooter intuitive controls amazing lighting graphics creators descent overload best zerogravity robotblasting combat ever,1,2,6,2,1,6
448860,alone lost forgotten tread dusty ruins deserted citysized nuclear bunker search freedom,0,2,6,1,1,7
448880,spells n stuff magic arena fps built exclusively vr battle opponents spells fired trusty wand never leaves side propel battle wands flying ability poof around fast magic potions,0,2,0,0,0,9
448910,axes acres deep engaging singleplayer strategy game designed create exciting decisions every turn rules easy learn every turn played many different ways order farm build survive,1,2,6,2,1,1
448930,dive first person puzzle adventure become owen scott rescue daughter elise kidnapped organisation known kiminster labs discover big piece puzzle elise whole,0,2,6,2,1,8
448960,hope beautiful coming age adventure story young girl named hope whose town taken cancer,1,2,7,2,1,7
448990,phlyndir hackandslash rpg set world phlyndir play calheit ordinary boy gifted extraordinary talent tasked king help elite team save world ancient evil,1,2,0,0,0,7
449000,steno arcade suite arcade games designed teach drill steno fundamentals immersive addictive responsive interactive way,0,2,6,2,1,8
449020,play alice unsettingly lifelike dream end world retelling friend single playthrough might take little minutes experiencing possible paths alice take ruins city take many hours,0,2,6,2,1,8
449040,roleplaying game play jesus christ apostles turnbased battles,1,2,7,2,1,6
449050,game must regain rock paper scissors crown defeating three members triple r gang rocky randy ripley unique play styles throw three identical moves row unleash combo,0,2,0,0,0,6
449070,take control tyrants party strategy game plan flank witness fun chaos simultaneous turn based combat,1,2,0,0,0,1
449090,computer indiegame genre thirdperson shooter survival horror,1,2,6,2,1,6
449130,engage pioneering platform offering immersive virtual reality mixed reality metaverse solutions enterprises educational institutions,0,2,6,2,1,6
449140,istrolid design unique spaceships large number parts fit strategy play style set units factions free create fleet ship balanced strengths weaknesses basic fighters bombers hulking battleships speedy destroyers,0,2,6,2,1,8
449120,nanobots fastpaced casual game destroying selfreplicating nanotechnology robots reduce standing population zero order advance next level even one overlooked nanobot replicate bring back square one matter seconds,1,2,4,1,1,7
449150,barons daughter missing man find problem inexhaustible arsenal hardboiled similes nothing cant handle,1,2,7,2,1,6
449180,meld mindbending puzzle game featuring levels buildin editor create play levels made others,1,2,0,0,0,1
449160,game goal land rocket safely watch world full danger like mines lasers turrets,1,2,0,0,0,7
449240,stormworm fastpaced reflexdriven arcade game backed colorful visuals original soundtrack inspired arcade games old collect grow aim top spot leaderboards,0,2,6,2,1,4
449310,help spunk moxie escape classicstyle platformer fresh new twist onebutton input gives player full control sliding jumping bouncing unique levels across industrial themes warehouse factory laboratory,1,2,0,0,0,2
449320,dino eggs rebirth celebration expansion bestselling home computer game dino eggs apple commodore ibm time master tim travels prehistoric times rescue dinosaurs extinction,1,2,6,2,1,1
449330,fight victory v v gridbased deathmatch grid masters represent favorite faction one five characters come unique abilities toss massive bombs rocket punch send explosive robot minions take enemies,0,2,0,0,0,9
449340,serafinas crown visual novel elements fantasy adventure romance play odell perin newlyappointed regent darzia tries solve murder queen host domestic international crises,0,2,7,2,1,0
449350,sometimes think could change something past whole life would turn differently,1,2,4,1,1,6
449420,minis magic world action platformer diverse cast characters levels explore fight bosses find hidden treasures follow rhythm music chase chased,1,2,0,0,0,7
449460,great war allow players portray important engagements throughout wwi history battles focus historical deployment forces important terrain features trench fighting scale game system,1,2,4,1,1,1
449450,split bullet game splitting massive crowd enemiesyes polygonscrawling towards dont let em get survive long using instincts weapons,1,2,6,2,1,7
449500,hush hush scare jumper run something tries scare,0,2,0,0,0,0
449510,abandoned medical university test intellectual might unravel yearold mystery depraved firstperson puzzle adventure takes escape fate macabre scientists human experiment ends justify means crows eye,1,2,6,1,1,2
449520,feel legendary gold fever sunny california,1,2,0,0,0,1
449530,pigeons organized resistance aims attract peoples attention problem hunger restore bakery companies bait,1,2,6,2,1,6
449540,created solo developer nikola kostic ever wanted poop people shy go theres poop soup lets poop soups poop people poop poodles poop anywhere please streets new york paris beijing,1,2,6,2,1,6
449550,thought safe eat chicken chickens returned organized invasion take entire solar system journey planet fight way save world,1,2,6,2,1,7
449640,fight across ruins london using carefully refined freeform combat taking terrifying variety mutated zombies expanding special moveset created players online offline play bloody zombies also enhanced htc vive oculus rift,1,2,4,1,1,6
449610,legendary series returns grand new adventure enjoy colorful actionadventure game made alongside ryuichi nishizawa creator original wonder boy monster world series,0,2,6,2,1,7
449700,intense survival experience based scifi space terror script unravel story ferdinand ludec attempts escape fortune partially procedural world along different endings story hunger avoiding insanity extreme weather threats face,1,2,0,0,0,7
449680,samoliotik stylish shootemup different enemies bosses colour palettes powerups set different eras game fight adolf gutlerthe illuminati creatures,1,2,6,2,1,6
449710,command fortress ftllike realtime battles crush enemy fortress unrelenting bombardment seize carefully executed invasion,1,2,6,2,1,3
449760,tenrow logic puzzle game includes levels,1,2,6,2,1,7
449770,legend moros retrostyle rpg focuses quest roland friends try return homeland straightforward goal adventures dont often end way,0,2,0,0,0,1
449730,intense puzzles game explore twisted troubling world ahnayro dreams haunted mysterious figures,1,2,6,2,1,1
449820,player assumes role dangerous powerful girl known scp facility wide power outage occurs numerous scps breach containment proceed wreak havoc throughout facility scp must use mindcontrolling powers survive find way escape facility,1,2,4,1,1,7
449940,steal gold lerpikons dungeons get rich,1,2,4,1,1,6
450040,stealth labyrinth firstperson shooter game based stealth mechanics scifi labyrinth player must proceed room room finding right way end time everything explodes avoiding guard robot,1,2,4,1,1,6
450110,ghermana middleaged man abandoned find lies behind philadelphia experiment years experimentgherman found document marked coordinates projects military establishmentcertainly didnt expect find much,0,2,4,1,1,7
450120,play strategy game money power wealth,0,2,6,2,1,3
450170,boor puzzleplatformer game play girl ability multiply stranded eden beautiful strange world full challenging puzzles platforming elements refreshing gameplay,1,2,6,2,1,7
450220,playable demo game overload new sixdegreeoffreedom shooter creators descent version april,0,2,6,2,1,8
450290,assault arnhem operational level wargame one four players based famous operation market garden campaign september,1,2,4,1,1,6
450190,become part legend save stolen princess,0,2,6,2,1,1
450390,welcome lab compilation valves roomscale vr experiments set pocket universe within aperture science fix robot defend castle adopt mechanical dog still sold free,0,2,6,2,1,8
450500,seas distant future humans disappeared current newlyawakened state piece seafood however blessed talent leading allies battle whatever takes become ace seafood,1,2,6,2,1,6
450540,like hot dogs horseshoes hand grenades everyone likes hand grenades anyway weve got guns many guns like ordnance meat far many groanworthy puns vr sandbox game,1,2,5,2,1,5
450440,conspiracy welling deep within stone walls ancient castlethe keeps master leading denizens construct revolutionary new device made move world forward onto new path evolution,1,2,6,2,1,7
450570,responsible streets roads city many people city always need new living space opened roads,1,2,3,0,1,3
450590,safety driving simulator car driving simulator engaging enjoyable teaches basics driving immersing player detailed realistic urban environment,1,2,4,1,1,3
450600,safety driving simulator motorbike driving simulator engaging enjoyable teaches basics driving immersing player detailed realistic urban environment,1,2,4,1,1,3
450630,robot creations turned master destroy every single one something strikingly similar grab guns super hightech hips blast way filthy electronic meat,1,2,4,1,1,4
450670,pintsized poweredup racing get behind wheel ultracool fully tuneable miniaturized racing cars take race tracks devious opponents comprehensive championship mode multitude special events,1,2,6,2,1,7
450700,spatials back galactology design build protect colony station many enemies make exploring galaxy exploding homeworlds,1,2,4,1,1,6
450650,colourful block pushing puzzle game unique mechanics plethora lovingly crafted levels delightful soundtrack,1,2,7,2,1,6
450760,graverun hurricane pixel runngun kill zombies hundreds zombies thouthands zombies many different zombies kill kill ugly ones first choose suitable gun upgrade right battle theres enough firepower,0,2,7,2,1,9
450950,take skies last defender humanity overwhelming odds lovingly built enjoyed newcomers genre veterans alike danmaku unlimited perfect medley best aspects classic bullet hell shooters wrapped modern approachable package,1,2,6,2,1,6
450850,kingdom cubia call help come vast kingdom face strong enemies hard challenges chosen defend cristals life finally bring peace reign cubia,1,2,4,1,1,1
451000,embers fox loves adventure run jump ride colorful fastpaced obstacle courses quest get missing soul back,1,2,7,2,1,2
451020,battle chasers nightwar rpg inspired classic console greats featuring deep dungeon diving turnbased combat presented classic jrpg format rich story driven exploration world,1,2,6,2,1,6
451080,giant missions giant fun pint sized micro city giant cop use size advantage explore open world find hidden interactive objects tower city uncovering criminal plot threatens micro city,1,2,6,1,1,3
451100,armed logic kube move levels outwitting traps system evil scheming entity confront machine pass test,1,2,0,0,0,7
451130,epic based classic online game khan takes genghis khan reached end expedition game takes place small kingdom eurasia genghis khans brutal force never able conquer revisit history prepare battles greatest conquer history,0,2,4,1,1,8
451200,world cast darkness hope mysterious entity extinguishes candles land lone surviving candle sets important adventure bring light back land,1,2,0,0,0,7
451340,become gold miner work hard dig deep explore world youll become wealthiest person alaska use variety specialist machines find much gold,1,2,6,1,1,3
451310,puzzle game explores emotional rollercoaster longdistance relationship world folding paper flip fold unfold rotate paper puzzles help couple navigate complexities living apart,1,2,6,2,1,6
451360,simple puzzle brisk music soft illustrations,0,2,7,2,1,8
451350,diverse gameplay combines several genres match hidden object sim various minigames,1,2,0,0,0,6
451400,meridian squad singleplayer sciencefiction realtime strategy game focus base building advanced tactics every single choice every tactical decision make shapes outcome story,1,2,4,1,1,1
451570,journey idiot hours fun,1,2,6,2,1,6
451600,counterattack uprising side scrolling space shooter shmup team fight solo player local players online coop unlock upgrades use powerful ultimate abilities enhance ship way want save earth annihilation,1,2,6,2,1,6
451630,brute challenging arcade shooter vibrant minimalist aesthetic game planning timing discovery featuring atmospheric soundtrack sounds made analog synthesizers,0,2,7,2,1,6
451650,whirligig vr media player playback viewing video files images support wide range projection types render paths many features make experience enjoyable possible,1,2,6,2,1,5
451640,c dating otome dating sim combines archaeology friendships love,1,2,6,2,1,6
451700,dig path quirky strategy platformer use traps defeat monsters blow apart environment collect treasure,0,2,4,1,1,1
451800,miner distant planet excavating valuable resources night relaxing fellow miners awake find gone colony call home deserted companion camme help must venture mines search friends answers,1,2,4,1,1,7
451840,ammo intense vr tower defense fps hybrid strategy game constructing defenses calling artillery issuing orders taking direct control soldiers order survive relentless enemy onslaught,1,2,6,2,1,5
451780,ancient god consumes world must train build relationships overlords challenging raising simroguelikesrpg hybrid many overlords sacrifice defeat enemy trillion hit points,1,2,6,1,1,1
451900,wizardcraft retro style rts game featuring multitude game modes including missions skirmish battle modes well fullyfledged editor allowing create maps,1,2,6,1,1,1
451930,arcade documentary mazedotsnake mechanic within changing dimensions axis locks corruption system collect grow avoid past find new space wake,0,2,7,2,1,6
451920,play infamous mercenary known crow decayed corrupt world find way chains get paid contract enthralling actionrpg high production values,1,2,6,2,1,6
451950,ready job railways industrieeep ts mission true innovation first time history eep worlds successful railway simulation opportunity take complex tasks railway industrie inmidst realistic scenariosand theres plenty work,1,2,2,0,1,3
451940,return home abstract horizontal shooter dynamic levels metaphorical explosions game randomised altered according well play,0,2,0,0,0,6
451960,secret pineview forest free prequel pineview drive rising storm behind abandoned house pineview drive lies ominous pineview forest,0,2,4,1,1,7
452000,ever dreamt riding tank got chance times sort simulation highly complex enormous complicated game differs completely others captivates intuitive easy learn gameplay,1,2,4,1,1,3
451990,cranks goggles top racing game set roaring games engine utilizes real physics order mimic unstable quite dangerous nature periods automobiles,0,2,6,2,1,6
452120,midvinter cozy little pointandclick game invites explore swedish folklore using puzzles riddles well compelling music voice player take role gnome guardian farm get interact various dark fantastical creatures,1,2,7,2,1,7
452060,caveblazers challenging brutal roguelike platformer journey mysterious cave fighting orcs goblins abundance weapons magical items make friends along way watch despair crushed bloody pulp trolls fist,1,2,6,2,1,2
452180,team friends fight hordes zombies mutants roam postapocalyptic earth need extra lives allies help fight clone weapons protect fabricator become unstoppable force able take mutant sights,1,2,0,0,0,4
452240,witness first hand dawn robot empire stop invading robotic forces another galaxy blast way victory retro scifi shooter youll need fast reflexes accurate aim win,0,2,0,0,0,9
452230,spellstone fantasy card game beautiful handdrawn art rich lore collect hundreds striking cards battle compelling story unravel mystery void,0,2,4,1,1,8
452320,party saboteurs local multiplayer espionage party game four players player controls spy trying blend exclusive cocktail party complete missions catch time controlling snipers trying identify eliminate others spies,1,2,6,1,1,1
452410,cause distress challenging fastpaced action platformer experience dark cartoon world come life frenetic gameplay meets comic book visuals storytelling dash beautiful arenas vanquishing vampires rescuing hostages disarming bombs hacking servers much,1,2,6,1,1,2
452420,originally arcade fighting game koihime enbu features fast combat tight controls clean visuals different playable characters,1,2,6,2,1,6
452340,first days school usually tough even tougher youre helping blind yearold boy named ian doesnt know terrifying dangers lurk around every hallway play north ians lifelong canine companion help escape alive,0,2,4,1,1,7
452490,cubicle short vr experience regular everyday job office,0,2,6,2,1,8
452450,rising islands adventure game youll combine fastpaced action quick thinking jump shift grind dash wallrun fantastic world fraying edges new challenges await around every corner,1,2,4,1,1,2
452510,dramatic stylish fighting action night inbirth exelate steam,1,2,6,2,1,6
452570,battle chef brigade pairs combobased hunting puzzlebased cooking hand drawn fantasy adventure cook way brigade subduing victusias destructive monsters follow mina thrash singleplayer campaign challenge friends local multiplayer daily cookoffs,1,2,5,2,1,7
452650,rebel fun enjoying nice graphics,1,2,0,0,0,9
452860,mad bullets wackiest shooter put reflexes laughing muscles intensive test forget boring stories complicated controls irritating tutorials jump right mind blowing highspeed action,1,2,6,2,1,4
452710,explore reach travel mesmerizing real world places discover stories,0,2,6,2,1,8
452870,casual color blast puzzler twist solve increasingly complex match puzzles also aliens explosions involved,1,2,0,0,0,4
452970,wake find trapped inside experimental machine machine built simulate memories longer recall entered ai voice guides trying escape face memories past may want remember,0,2,4,1,1,0
452920,selfinflicted bullet hell combines retro scifi sounds sights disco era,1,2,0,0,0,4
453130,turnbased strategy truly easy learn hard master try demo see,1,2,6,2,1,1
453270,online shooter variety game modes huge arsenal weapons fight players team defeat hordes zombies mutants,0,2,6,2,1,7
453300,need heal monsters cornered dungeon corridors newly hired priest duties use magical abilities heal comrade knight frontline provide support battle two brave souls live see light day,0,2,6,2,1,1
453310,blackwood crossing storydriven firstperson adventure game intriguing emotive tale exploring fragile relationship orphaned siblings scarlett finn paths cross mysterious figure ordinary train ride evolves magical story life love loss,1,2,6,2,1,6
453290,find room know nothing examine objects around awareness rises room slowly comes focus find way,0,2,6,2,1,6
453320,set quest revenge vairon young fearless warrior visit unique villages memorable characters help hinder vairon journey experience old school style adventure varied gameplay fight monsters solve puzzles much,1,2,7,2,1,7
453340,avery grey newest employee popular cat cafe called cats paw coffees good staff friendly kinda cute mysterious one day find strange book basement letters cant quite read,1,2,6,2,1,0
453470,hacked brings breath fresh air classical puzzle styled game play packed new features game modes game give new experience old classic,1,2,0,0,0,1
453480,four million battles every day one shadowverse japans strategic card game made card gamers card gamers,0,2,6,1,1,8
453510,want fight sword want feel like hero one man man project quench desire defend castle army enemies,0,2,6,2,1,6
453660,stealthy fast tactical lethalenter dark dystopic world advanced organized crime prepare take highly militarized dangerously ambitious syndicate,1,2,6,1,1,6
453710,online singlemultiplayer tactical simultaneous turnbased soccer strategy game play live games play resumable games days level team unlock abilities dominate leaderboards embarrass friends superior skills,1,2,6,2,1,1
453690,dark quest turn based rpg control party heroes epic quest defeat evil sorcerer minions,1,2,6,2,1,1
453730,survival roguelike novellas meaningful choices multiple endings,1,2,4,1,1,6
453770,forgotten tales day dead epic solitaire adventure help manuel collect unique items along journey meet friends foes land dead top high scores collect gold new items help manuel reunite lost love maria forgotten tales day dead,1,2,4,1,1,6
453750,build biome empty biodome canvas add plants animals three different ecosystems observe interactions like hunting blooming even decomposing biodome last decades experience total ecosystem collapse youre control,1,2,6,2,1,3
453780,dive magical world witches wizards travel magical lands relaxing music help victoria collect unique items along journey become witch learn ancient book spells engaging match game,1,2,7,2,1,6
453740,sparkles wrecked spaceship got kidnapped mysterious green star play magic new rescue adventure,0,2,4,1,1,6
453830,innoquous huge puzzleplatformer twist hit gravity arrow jump flipper rotate gravity opening new paths huge collection levels,1,2,6,2,1,7
453870,completely change strategy age old game chess quantum physics,1,2,4,1,1,1
453850,dear red game based two choices truth lie choices lead different result,1,2,4,1,1,6
453950,unique rpg instead becoming stronger get weaker go along demitri hero already completed journey already powerful combat complex strategic start theme revolves around death acceptance,0,2,7,2,1,6
453880,survive offworld research station overrun contagion turns victims bloodthirsty ninja,1,2,0,0,0,7
453910,zombie isnt easy least love zombie adventure together around world solve puzzles evade ghosts eat humans fight pirates also humans guess find beloved pets,1,2,7,2,1,7
453960,envy dead zombie survival roguelike leading group unique randomly generated characters destroyed lands infested zombies,0,2,4,1,1,3
453990,mibiblis quest retrostyle surrealistic platformer game join mibibli blasts way crazy eclectic levels conquer caves dance raves wander suburbs blow eggs travel time explore nightmares along way,0,2,6,2,1,2
454060,build settlement gather goods ensure maximum efficiency make profit,1,2,6,2,1,3
454070,time guilds wizards warriors blacksmiths tailors scribes alchemists woodworkers animal tamers brewers traders traitors murderers second era begins,0,2,4,1,1,6
454120,starbase hybrid voxelvertexbased space mmo fully destructible infinitely expanding universe focus building designing spaceships stations exploration resource gathering crafting trading combat,1,2,4,1,1,6
454100,challenging platformer simple graphics great chiptune soundtrack,3,2,6,2,1,2
454140,first person tennis uses innovative physics engine reproduce real tennis shots vr thanks support big community professional tennis players game endless development reach incredible level realism,1,2,6,2,1,5
454160,dark fear pixel horror game rpg adventure game elements explore diverse landscape filled forests mountains lakes deserts make allies local village upgrade weapon armor go huntingfishing fight way truth slaying foes solving puzzles helping people,1,2,6,2,1,7
454130,nilninjahtic ronin pseudo bit action platformer integrates gameplay mechanics previous titles series combined manner differentiates predecessors,0,2,6,1,1,2
454180,crazycarsd arcadian platformer operate machine,1,2,4,1,1,3
454190,cubicolor minimalist puzzle game rules simple match color patches board reach exit one single path game gets harder levels progress always accompanying soothing piano tunes,1,2,6,2,1,7
454170,worldline laedrum play sashiro kobata worldpeacemaker wpm officer incredible dualwielding pistol skill undercover mission wpmgroup found information terrorist group information highschool student supposed leader terrorist group,1,2,0,0,0,0
454240,puzzle game manturnedtofu deceptive fox spirit kitsune explore surreal realms foxes help mr tofu break curse,1,2,0,0,0,7
454220,experience storydriven alternate reality game arg blends real life science fiction explores dark limits conspiracy alternate history supernatural fringe science,0,2,6,1,1,3
454250,explore vast mysterious castle riddled secret rooms challenging puzzles awardwinning puzzle adventure,1,2,6,2,1,6
